danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_pop,artist,genres,track_pop,song_name,release_date
0.503,0.727,1,-5.456,1,0.167,0.0159,0.0000945,0.0895,0.521,121.985,audio_features,51ODNNDZm21HU7wI7cccRr,spotify:track:51ODNNDZm21HU7wI7cccRr,https://api.spotify.com/v1/tracks/51ODNNDZm21HU7wI7cccRr,https://api.spotify.com/v1/audio-analysis/51ODNNDZm21HU7wI7cccRr,255632,4,72,Disclosure,edm house pop uk_dance,75,Latch,2013-06-03
0.742,0.713,1,-5.522,0,0.0303,0.0205,0,0.059,0.879,120.032,audio_features,71ywEs45ClmTNRiaJ7YEsr,spotify:track:71ywEs45ClmTNRiaJ7YEsr,https://api.spotify.com/v1/tracks/71ywEs45ClmTNRiaJ7YEsr,https://api.spotify.com/v1/audio-analysis/71ywEs45ClmTNRiaJ7YEsr,189973,4,84,Maroon 5,pop,0,Maps,2014-08-29
0.845,0.506,1,-5.971,1,0.0409,0.0228,0.00000103,0.0879,0.647,99.051,audio_features,7kqcudBGM74MXVoYMaoWkC,spotify:track:7kqcudBGM74MXVoYMaoWkC,https://api.spotify.com/v1/tracks/7kqcudBGM74MXVoYMaoWkC,https://api.spotify.com/v1/audio-analysis/7kqcudBGM74MXVoYMaoWkC,264947,4,87,Chris Brown,dance_pop pop r&b,0,Loyal,2014-09-12
0.67,0.905,2,-2.385,1,0.0339,0.0625,0.000151,0.0577,0.516,100.021,audio_features,5j9iuo3tMmQIfnEEQOOjxh,spotify:track:5j9iuo3tMmQIfnEEQOOjxh,https://api.spotify.com/v1/tracks/5j9iuo3tMmQIfnEEQOOjxh,https://api.spotify.com/v1/audio-analysis/5j9iuo3tMmQIfnEEQOOjxh,194240,4,64,American Authors,indie_poptimism modern_rock pop_rock,0,Best Day Of My Life,2014-01-01
0.733,0.65,5,-3.539,1,0.0315,0.0703,0.0000659,0.0829,0.348,110.003,audio_features,18AJRdgUoO9EYn11N7xzaT,spotify:track:18AJRdgUoO9EYn11N7xzaT,https://api.spotify.com/v1/tracks/18AJRdgUoO9EYn11N7xzaT,https://api.spotify.com/v1/audio-analysis/18AJRdgUoO9EYn11N7xzaT,209160,4,75,Tove Lo,dance_pop electropop metropopolis pop swedish_electropop swedish_pop swedish_synthpop,75,Habits (Stay High),2014-09-24
0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,audio_features,6YUTL4dYpB9xZO5qExPf05,spotify:track:6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,222533,4,83,Calvin Harris,dance_pop edm electro_house house pop progressive_house uk_dance,80,Summer,2014-10-31
0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,audio_features,0PjkFSNBbpfYRYpAG4uuGb,spotify:track:0PjkFSNBbpfYRYpAG4uuGb,https://api.spotify.com/v1/tracks/0PjkFSNBbpfYRYpAG4uuGb,https://api.spotify.com/v1/audio-analysis/0PjkFSNBbpfYRYpAG4uuGb,169866,4,75,Charli XCX,art_pop candy_pop dance_pop electropop metropopolis pop post-teen_pop uk_pop,50,Boom Clap,2014-06-16
0.583,0.621,5,-6.902,0,0.0479,0.00972,0.00106,0.181,0.399,140.036,audio_features,6jG2YzhxptolDzLHTGLt7S,spotify:track:6jG2YzhxptolDzLHTGLt7S,https://api.spotify.com/v1/tracks/6jG2YzhxptolDzLHTGLt7S,https://api.spotify.com/v1/audio-analysis/6jG2YzhxptolDzLHTGLt7S,323480,4,86,Beyoncé,dance_pop pop r&b,70,Drunk in Love (feat. Jay-Z),2014-11-24
0.964,0.605,9,-6.223,1,0.179,0.0668,0.00000778,0.214,0.646,129.994,audio_features,5eqiMMbaeUZ32Q7sS00H35,spotify:track:5eqiMMbaeUZ32Q7sS00H35,https://api.spotify.com/v1/tracks/5eqiMMbaeUZ32Q7sS00H35,https://api.spotify.com/v1/audio-analysis/5eqiMMbaeUZ32Q7sS00H35,260240,4,85,Nicki Minaj,dance_pop hip_pop pop queens_hip_hop rap,66,Anaconda,2014-12-15
0.687,0.702,7,-5.324,0,0.0455,0.0064,0.0000435,0.204,0.284,129.956,audio_features,1T7Htpf1kEvU9Adf8J0ekk,spotify:track:1T7Htpf1kEvU9Adf8J0ekk,https://api.spotify.com/v1/tracks/1T7Htpf1kEvU9Adf8J0ekk,https://api.spotify.com/v1/audio-analysis/1T7Htpf1kEvU9Adf8J0ekk,214840,4,88,Ariana Grande,dance_pop pop,0,Break Free,2014-08-22
0.725,0.779,7,-3.501,1,0.119,0.0457,0.00000276,0.0446,0.948,91.018,audio_features,6NGet2NFndj4XvpjH9iMvb,spotify:track:6NGet2NFndj4XvpjH9iMvb,https://api.spotify.com/v1/tracks/6NGet2NFndj4XvpjH9iMvb,https://api.spotify.com/v1/audio-analysis/6NGet2NFndj4XvpjH9iMvb,243413,4,75,Enrique Iglesias,latin_pop mexican_pop,0,Bailando - Spanish Version,2014-01-01
0.559,0.777,1,-5.031,1,0.0432,0.31,0,0.105,0.329,87.016,audio_features,2GgxS8bUT5G25QJTsfSv0R,spotify:track:2GgxS8bUT5G25QJTsfSv0R,https://api.spotify.com/v1/tracks/2GgxS8bUT5G25QJTsfSv0R,https://api.spotify.com/v1/audio-analysis/2GgxS8bUT5G25QJTsfSv0R,231212,4,78,Ellie Goulding,dance_pop edm electropop indietronica metropopolis pop post-teen_pop uk_pop,67,Burn,2014-01-01
0.697,0.621,9,-6.886,0,0.25,0.0802,0,0.162,0.721,81.946,audio_features,4B4zDmbHdkXZ1wUJv1yKFy,spotify:track:4B4zDmbHdkXZ1wUJv1yKFy,https://api.spotify.com/v1/tracks/4B4zDmbHdkXZ1wUJv1yKFy,https://api.spotify.com/v1/audio-analysis/4B4zDmbHdkXZ1wUJv1yKFy,193296,4,78,Jason Derulo,dance_pop edm pop pop_rap post-teen_pop,64,Wiggle (feat. Snoop Dogg),2013-09-10
0.799,0.586,11,-6.735,1,0.0377,0.162,0.00000203,0.193,0.549,120.97,audio_features,0TVV2gFROJaB3kIZyCUvIY,spotify:track:0TVV2gFROJaB3kIZyCUvIY,https://api.spotify.com/v1/tracks/0TVV2gFROJaB3kIZyCUvIY,https://api.spotify.com/v1/audio-analysis/0TVV2gFROJaB3kIZyCUvIY,227833,4,74,Clean Bandit,dance_pop edm pop pop_dance post-teen_pop tropical_house uk_dance uk_funky,58,Rather Be (feat. Jess Glynne),2014-05-27
0.854,0.537,2,-5.223,1,0.0761,0.547,0.00000119,0.133,0.341,98.037,audio_features,5rph5sObvxskRcb1JLV70r,spotify:track:5rph5sObvxskRcb1JLV70r,https://api.spotify.com/v1/tracks/5rph5sObvxskRcb1JLV70r,https://api.spotify.com/v1/audio-analysis/5rph5sObvxskRcb1JLV70r,268453,4,73,Jeremih,chicago_rap dance_pop pop pop_rap r&b urban_contemporary,0,Don't Tell 'Em,2014-05-27
0.711,0.508,7,-7.299,1,0.0494,0.0354,0,0.141,0.665,98.098,audio_features,2q6j0nlwgKlYy7xgrria4S,spotify:track:2q6j0nlwgKlYy7xgrria4S,https://api.spotify.com/v1/tracks/2q6j0nlwgKlYy7xgrria4S,https://api.spotify.com/v1/audio-analysis/2q6j0nlwgKlYy7xgrria4S,217800,4,67,Kid Ink,dance_pop pop_rap rap southern_hip_hop trap,0,Show Me,2014-01-03
0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,audio_features,2vwlzO0Qp8kfEtzTsCXfyE,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,221360,4,80,Miley Cyrus,dance_pop pop,77,Wrecking Ball,2013-10-04
0.337,0.717,2,-5.772,1,0.165,0.309,0,0.418,0.444,84.729,audio_features,1A2UmLDZzDmpdzUjEkCc3z,spotify:track:1A2UmLDZzDmpdzUjEkCc3z,https://api.spotify.com/v1/tracks/1A2UmLDZzDmpdzUjEkCc3z,https://api.spotify.com/v1/audio-analysis/1A2UmLDZzDmpdzUjEkCc3z,266533,4,78,Justin Timberlake,dance_pop pop,0,Not a Bad Thing,2014-02-24
0.56,0.756,7,-4.817,0,0.0415,0.00635,0.0000129,0.55,0.404,179.771,audio_features,3bDGwl0X3EjQmIyFD1uif5,spotify:track:3bDGwl0X3EjQmIyFD1uif5,https://api.spotify.com/v1/tracks/3bDGwl0X3EjQmIyFD1uif5,https://api.spotify.com/v1/audio-analysis/3bDGwl0X3EjQmIyFD1uif5,223546,4,83,Katy Perry,dance_pop pop,0,Roar,2013-01-01
0.61,0.893,9,-3.681,1,0.0921,0.154,0.0000441,0.021,0.673,104.031,audio_features,1j8z4TTjJ1YOdoFEDwJTQa,spotify:track:1j8z4TTjJ1YOdoFEDwJTQa,https://api.spotify.com/v1/tracks/1j8z4TTjJ1YOdoFEDwJTQa,https://api.spotify.com/v1/audio-analysis/1j8z4TTjJ1YOdoFEDwJTQa,296520,4,78,Paramore,candy_pop pixie pop_emo pop_punk,73,Ain't It Fun,2013-04-05
0.531,0.77,11,-7.205,0,0.0434,0.0332,0,0.235,0.504,85.996,audio_features,1FsH6OZCKLWbBgqj8JcCvO,spotify:track:1FsH6OZCKLWbBgqj8JcCvO,https://api.spotify.com/v1/tracks/1FsH6OZCKLWbBgqj8JcCvO,https://api.spotify.com/v1/audio-analysis/1FsH6OZCKLWbBgqj8JcCvO,255907,4,65,Aloe Blacc,alternative_hip_hop pop_soul r&b,0,The Man,2013-01-01
0.555,0.931,8,-2.969,1,0.0367,0.016,0,0.405,0.723,132.085,audio_features,2iT8p5HHGZoIgFME97V1fd,spotify:track:2iT8p5HHGZoIgFME97V1fd,https://api.spotify.com/v1/tracks/2iT8p5HHGZoIgFME97V1fd,https://api.spotify.com/v1/audio-analysis/2iT8p5HHGZoIgFME97V1fd,220907,4,74,Florida Georgia Line,contemporary_country country country_pop country_road modern_country_rock,59,This Is How We Roll,2013-01-01
0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,audio_features,6FE2iI43OZnszFLuLtvvmg,spotify:track:6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,175427,4,65,MKTO,dance_pop pop pop_rap pop_rock post-teen_pop,80,Classic,2012
0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,audio_features,0FDzzruyVECATHXKHFs9eJ,spotify:track:0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,267867,4,88,Coldplay,permanent_wave pop,83,A Sky Full of Stars,2014-05-19
0.806,0.608,1,-7.008,1,0.0659,0.0113,0,0.635,0.849,95.049,audio_features,1huvTbEYtgltjQRXzrNKGi,spotify:track:1huvTbEYtgltjQRXzrNKGi,https://api.spotify.com/v1/tracks/1huvTbEYtgltjQRXzrNKGi,https://api.spotify.com/v1/audio-analysis/1huvTbEYtgltjQRXzrNKGi,219840,4,89,Ed Sheeran,pop uk_pop,71,Don't,2014-06-21
0.67,0.476,9,-6.253,0,0.0406,0.328,0,0.104,0.235,96.975,audio_features,71oV8ipS54Arnycct6EI7p,spotify:track:71oV8ipS54Arnycct6EI7p,https://api.spotify.com/v1/tracks/71oV8ipS54Arnycct6EI7p,https://api.spotify.com/v1/audio-analysis/71oV8ipS54Arnycct6EI7p,231907,4,69,Trey Songz,dance_pop pop r&b southern_hip_hop urban_contemporary,46,Na Na,2014-07-02
0.794,0.51,9,-7.314,1,0.42,0.0505,0.00000181,0.0562,0.18,167.879,audio_features,19gEmPjfqSZT0ulDRfjl0m,spotify:track:19gEmPjfqSZT0ulDRfjl0m,https://api.spotify.com/v1/tracks/19gEmPjfqSZT0ulDRfjl0m,https://api.spotify.com/v1/audio-analysis/19gEmPjfqSZT0ulDRfjl0m,194561,4,59,Bobby Shmurda,nyc_rap rap southern_hip_hop trap,72,Hot N*gga,2014-07-25
0.773,0.414,6,-7.436,0,0.0961,0.00411,0.000034,0.0733,0.289,99.993,audio_features,6jdOi5U5LBzQrc4c1VT983,spotify:track:6jdOi5U5LBzQrc4c1VT983,https://api.spotify.com/v1/tracks/6jdOi5U5LBzQrc4c1VT983,https://api.spotify.com/v1/audio-analysis/6jdOi5U5LBzQrc4c1VT983,227880,4,97,Drake,canadian_hip_hop canadian_pop hip_hop rap toronto_rap,73,"Hold On, We're Going Home",2013-01-01
0.818,0.67,8,-4.451,0,0.0472,0.304,0.00000122,0.0601,0.939,119.988,audio_features,6K8qKeWo5MsFED7wCR6Kop,spotify:track:6K8qKeWo5MsFED7wCR6Kop,https://api.spotify.com/v1/tracks/6K8qKeWo5MsFED7wCR6Kop,https://api.spotify.com/v1/audio-analysis/6K8qKeWo5MsFED7wCR6Kop,235382,4,89,Ed Sheeran,pop uk_pop,69,Sing,2014-06-21
0.473,0.777,9,-3.698,1,0.059,0.119,0.0000787,0.671,0.21,136.249,audio_features,6Ep6BzIOB9tz3P4sWqiiAB,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,https://api.spotify.com/v1/tracks/6Ep6BzIOB9tz3P4sWqiiAB,https://api.spotify.com/v1/audio-analysis/6Ep6BzIOB9tz3P4sWqiiAB,186813,4,87,Imagine Dragons,modern_rock rock,0,Radioactive,2012-09-04
0.681,0.462,10,-6.869,0,0.194,0.0968,0,0.22,0.751,171.127,audio_features,27PmKcvsjXp7G1IQgLUkYY,spotify:track:27PmKcvsjXp7G1IQgLUkYY,https://api.spotify.com/v1/tracks/27PmKcvsjXp7G1IQgLUkYY,https://api.spotify.com/v1/audio-analysis/27PmKcvsjXp7G1IQgLUkYY,235600,4,74,YG,cali_rap gangster_rap hip_hop pop_rap rap southern_hip_hop trap,0,My Nigga,2014-01-01
0.719,0.671,8,-6.279,1,0.0336,0.0372,0.00000821,0.12,0.786,130.027,audio_features,13P5rwmk2EsoFRIz9UCeh9,spotify:track:13P5rwmk2EsoFRIz9UCeh9,https://api.spotify.com/v1/tracks/13P5rwmk2EsoFRIz9UCeh9,https://api.spotify.com/v1/audio-analysis/13P5rwmk2EsoFRIz9UCeh9,237627,4,60,Echosmith,indie_poptimism,75,Cool Kids,2013-10-04
0.545,0.78,7,-4.867,0,0.0436,0.0309,0.0000464,0.0828,0.458,125.014,audio_features,3zKST4nk4QJE77oLjUZ0Ng,spotify:track:3zKST4nk4QJE77oLjUZ0Ng,https://api.spotify.com/v1/tracks/3zKST4nk4QJE77oLjUZ0Ng,https://api.spotify.com/v1/audio-analysis/3zKST4nk4QJE77oLjUZ0Ng,255093,4,79,Avicii,dance_pop edm pop pop_dance pop_rap,0,Hey Brother,2013-01-01
0.627,0.703,0,-4.884,1,0.236,0.563,0,0.0962,0.64,81.897,audio_features,6jizk5lOUnfpaZXYMdfeC6,spotify:track:6jizk5lOUnfpaZXYMdfeC6,https://api.spotify.com/v1/tracks/6jizk5lOUnfpaZXYMdfeC6,https://api.spotify.com/v1/audio-analysis/6jizk5lOUnfpaZXYMdfeC6,217307,4,78,Jason Derulo,dance_pop edm pop pop_rap post-teen_pop,66,Trumpets,2013-09-10
0.459,0.741,4,-6.43,0,0.0495,0.000189,0,0.481,0.344,189.879,audio_features,7uolkTLavH97itenLjNmx9,spotify:track:7uolkTLavH97itenLjNmx9,https://api.spotify.com/v1/tracks/7uolkTLavH97itenLjNmx9,https://api.spotify.com/v1/audio-analysis/7uolkTLavH97itenLjNmx9,231013,4,84,Maroon 5,pop,0,Animals,2014-08-29
0,0,0,-60,0,0,0,0,0,0,0,audio_features,1ke8Q7o0SVxBl7mZMKOqYS,spotify:track:1ke8Q7o0SVxBl7mZMKOqYS,https://api.spotify.com/v1/tracks/1ke8Q7o0SVxBl7mZMKOqYS,https://api.spotify.com/v1/audio-analysis/1ke8Q7o0SVxBl7mZMKOqYS,219000,0,73,Jason Aldean,contemporary_country country country_road,0,Burnin' It Down,2014-01-07
0.515,0.888,11,-3.203,1,0.066,0.0927,0,0.0657,0.607,143.989,audio_features,3LFsUowZAj7gtmJKmBYbNE,spotify:track:3LFsUowZAj7gtmJKmBYbNE,https://api.spotify.com/v1/tracks/3LFsUowZAj7gtmJKmBYbNE,https://api.spotify.com/v1/audio-analysis/3LFsUowZAj7gtmJKmBYbNE,226829,4,75,Luke Bryan,contemporary_country country country_road,0,Play It Again,2013-08-13
0.742,0.595,9,-7.51,1,0.107,0.15,0,0.111,0.431,101.013,audio_features,3jVtllWS5CFFWLQng8sKsr,spotify:track:3jVtllWS5CFFWLQng8sKsr,https://api.spotify.com/v1/tracks/3jVtllWS5CFFWLQng8sKsr,https://api.spotify.com/v1/audio-analysis/3jVtllWS5CFFWLQng8sKsr,227000,4,68,Tinashe,alternative_r&b dance_pop electropop metropopolis pop post-teen_pop r&b rap urban_contemporary,72,2 On (feat. ScHoolboy Q),2014-10-01
0.545,0.875,2,-4.174,1,0.0464,0.0632,0.0000117,0.118,0.605,121.959,audio_features,2KklDCzQYLA5YtOL3lbQbH,spotify:track:2KklDCzQYLA5YtOL3lbQbH,https://api.spotify.com/v1/tracks/2KklDCzQYLA5YtOL3lbQbH,https://api.spotify.com/v1/audio-analysis/2KklDCzQYLA5YtOL3lbQbH,230587,4,74,Florida Georgia Line,contemporary_country country country_pop country_road modern_country_rock,0,Dirt,2014-10-14
0.715,0.931,7,-3.793,1,0.0565,0.171,0,0.0757,0.742,120.025,audio_features,3cOO5IQtOYs7huq4Z6lYfr,spotify:track:3cOO5IQtOYs7huq4Z6lYfr,https://api.spotify.com/v1/tracks/3cOO5IQtOYs7huq4Z6lYfr,https://api.spotify.com/v1/audio-analysis/3cOO5IQtOYs7huq4Z6lYfr,224853,4,84,OneRepublic,piano_rock pop,63,Love Runs Out,2014-01-01
0.474,0.895,7,-4.457,1,0.0484,0.148,0,0.127,0.449,169.929,audio_features,23xacfLlSfbs5IY6wvPb2m,spotify:track:23xacfLlSfbs5IY6wvPb2m,https://api.spotify.com/v1/tracks/23xacfLlSfbs5IY6wvPb2m,https://api.spotify.com/v1/audio-analysis/23xacfLlSfbs5IY6wvPb2m,222333,4,66,Brantley Gilbert,contemporary_country country country_road modern_country_rock,0,Bottoms Up,2013-01-01
0.699,0.529,2,-7.548,1,0.0487,0.0317,0.0000359,0.285,0.121,119.987,audio_features,3DmW6y7wTEYHJZlLo1r6XJ,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,206167,4,78,Becky G,dance_pop latin_pop latin_viral_pop pop rap_latina reggaeton,76,Shower,2014-04-23
0.545,0.775,5,-4.325,0,0.0349,0.00636,0,0.192,0.516,174.086,audio_features,2rJojRundKuKFgbvmCAYva,spotify:track:2rJojRundKuKFgbvmCAYva,https://api.spotify.com/v1/tracks/2rJojRundKuKFgbvmCAYva,https://api.spotify.com/v1/audio-analysis/2rJojRundKuKFgbvmCAYva,193827,4,61,Rixton,dance_pop pop pop_rock post-teen_pop,0,Me And My Broken Heart,2014-01-01
0.675,0.87,1,-6.352,1,0.0394,0.000977,0.68,0.373,0.0372,128.005,audio_features,0RBH9NZ7Yyhn2hJDiIi3ci,spotify:track:0RBH9NZ7Yyhn2hJDiIi3ci,https://api.spotify.com/v1/tracks/0RBH9NZ7Yyhn2hJDiIi3ci,https://api.spotify.com/v1/audio-analysis/0RBH9NZ7Yyhn2hJDiIi3ci,304227,4,75,Martin Garrix,dance_pop dutch_edm edm electro_house pop pop_dance progressive_house tropical_house,0,Animals,2013-08-12
0.564,0.669,1,-5.238,1,0.277,0.0144,0,0.0853,0.477,87.268,audio_features,5hmQ76WSXsot6JQV3NdaCV,spotify:track:5hmQ76WSXsot6JQV3NdaCV,https://api.spotify.com/v1/tracks/5hmQ76WSXsot6JQV3NdaCV,https://api.spotify.com/v1/audio-analysis/5hmQ76WSXsot6JQV3NdaCV,269693,4,51,Rich Gang,unknown,0,Lifestyle,2014-06-05
0.782,0.589,0,-7.37,1,0.0803,0.0476,0.00000584,0.0366,0.849,85.022,audio_features,1dgWTMoHwTUnQhOQ8SR5fV,spotify:track:1dgWTMoHwTUnQhOQ8SR5fV,https://api.spotify.com/v1/tracks/1dgWTMoHwTUnQhOQ8SR5fV,https://api.spotify.com/v1/audio-analysis/1dgWTMoHwTUnQhOQ8SR5fV,182960,4,69,Kenny Chesney,contemporary_country country country_road,70,American Kids,2014-09-22
0.551,0.836,10,-3.838,0,0.0524,0.00502,0.000021,0.0425,0.758,185.063,audio_features,6Uy6K3KdmUdAfelUp0SeXn,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/tracks/6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn,220573,4,65,Sara Bareilles,acoustic_pop lilith neo_mellow pop pop_rock,69,Brave,2013-07-16
0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4,84,The Neighbourhood,modern_alternative_rock modern_rock pop shimmer_pop,92,Sweater Weather,2013-04-19
0.455,0.819,9,-5.024,1,0.0717,0.362,0,0.108,0.719,171.707,audio_features,3gcz4hk9eckc0hPbfyuYmL,spotify:track:3gcz4hk9eckc0hPbfyuYmL,https://api.spotify.com/v1/tracks/3gcz4hk9eckc0hPbfyuYmL,https://api.spotify.com/v1/audio-analysis/3gcz4hk9eckc0hPbfyuYmL,192704,4,1,Universales,unknown,1,Leave the Night On,2014-09-14
0.709,0.638,1,-4.3,1,0.0405,0.0649,0,0.0969,0.468,141.994,audio_features,3nw9J97nUugT84SIJdjhAV,spotify:track:3nw9J97nUugT84SIJdjhAV,https://api.spotify.com/v1/tracks/3nw9J97nUugT84SIJdjhAV,https://api.spotify.com/v1/audio-analysis/3nw9J97nUugT84SIJdjhAV,244133,4,87,Chris Brown,dance_pop pop r&b,0,New Flame,2014-09-12
0.775,0.719,7,-6.212,0,0.0435,0.132,0.00000179,0.0662,0.712,117.513,audio_features,48td6xvpokdYwvbl3JIiXP,spotify:track:48td6xvpokdYwvbl3JIiXP,https://api.spotify.com/v1/tracks/48td6xvpokdYwvbl3JIiXP,https://api.spotify.com/v1/audio-analysis/48td6xvpokdYwvbl3JIiXP,246027,4,81,Michael Jackson,pop r&b soul,69,Love Never Felt So Good,2014-05-09
0.423,0.742,9,-5.557,1,0.0328,0.0054,0.00000874,0.195,0.658,205.932,audio_features,2a3KlwRjbAFPYMV2sdzsFM,spotify:track:2a3KlwRjbAFPYMV2sdzsFM,https://api.spotify.com/v1/tracks/2a3KlwRjbAFPYMV2sdzsFM,https://api.spotify.com/v1/audio-analysis/2a3KlwRjbAFPYMV2sdzsFM,254467,4,68,Dierks Bentley,contemporary_country country country_road,0,Drunk On A Plane,2014-01-01
0.715,0.67,11,-5.123,1,0.0735,0.0948,0.0000039,0.117,0.867,126.069,audio_features,0ktV2JoOsoTGURzKaZnjJL,spotify:track:0ktV2JoOsoTGURzKaZnjJL,https://api.spotify.com/v1/tracks/0ktV2JoOsoTGURzKaZnjJL,https://api.spotify.com/v1/audio-analysis/0ktV2JoOsoTGURzKaZnjJL,215042,4,83,Katy Perry,dance_pop pop,0,Birthday,2013-01-01
0.627,0.936,11,-3.841,0,0.0364,0.0195,0.00000383,0.337,0.695,101.009,audio_features,6ZHp23LxD1QSApPWJ4Reel,spotify:track:6ZHp23LxD1QSApPWJ4Reel,https://api.spotify.com/v1/tracks/6ZHp23LxD1QSApPWJ4Reel,https://api.spotify.com/v1/audio-analysis/6ZHp23LxD1QSApPWJ4Reel,198267,4,67,Lady A,contemporary_country country country_dawn country_pop country_road pop,0,Bartender,2014-09-30
0.772,0.65,6,-5.202,0,0.0306,0.107,0.00000113,0.0905,0.262,125.083,audio_features,3wPPWcVuinAU7dXcJXtCID,spotify:track:3wPPWcVuinAU7dXcJXtCID,https://api.spotify.com/v1/tracks/3wPPWcVuinAU7dXcJXtCID,https://api.spotify.com/v1/audio-analysis/3wPPWcVuinAU7dXcJXtCID,222200,4,61,Naughty Boy,dance_pop uk_contemporary_r&b,72,La La La,2013-01-01
0.866,0.606,7,-4.762,1,0.04,0.00381,0.0000065,0.0861,0.838,119.991,audio_features,0Rz1KXsP4bhGxs0ffySSSn,spotify:track:0Rz1KXsP4bhGxs0ffySSSn,https://api.spotify.com/v1/tracks/0Rz1KXsP4bhGxs0ffySSSn,https://api.spotify.com/v1/audio-analysis/0Rz1KXsP4bhGxs0ffySSSn,263827,4,62,Robin Thicke,contemporary_r&b dance_pop hip_pop neo_soul r&b urban_contemporary,0,Blurred Lines,2013-01-01
0.797,0.821,9,-4.387,1,0.0692,0.311,0.00000919,0.0952,0.567,97.476,audio_features,4MJlgdrGLaayCTPtdn0kII,spotify:track:4MJlgdrGLaayCTPtdn0kII,https://api.spotify.com/v1/tracks/4MJlgdrGLaayCTPtdn0kII,https://api.spotify.com/v1/audio-analysis/4MJlgdrGLaayCTPtdn0kII,227307,4,84,Lady Gaga,art_pop dance_pop pop,0,Do What U Want,2013-01-01
0.694,0.81,11,-3.556,0,0.0661,0.122,0,0.141,0.824,137.968,audio_features,7o1Pm9jpH0wFpN5g793Lnq,spotify:track:7o1Pm9jpH0wFpN5g793Lnq,https://api.spotify.com/v1/tracks/7o1Pm9jpH0wFpN5g793Lnq,https://api.spotify.com/v1/audio-analysis/7o1Pm9jpH0wFpN5g793Lnq,206867,4,85,Shakira,colombian_pop dance_pop latin_pop,68,Can't Remember to Forget You (feat. Rihanna),2014-03-14
0.594,0.497,2,-5.26,1,0.0303,0.0343,0,0.162,0.101,101.668,audio_features,0dIOvducp7ujHTqj66cQ3X,spotify:track:0dIOvducp7ujHTqj66cQ3X,https://api.spotify.com/v1/tracks/0dIOvducp7ujHTqj66cQ3X,https://api.spotify.com/v1/audio-analysis/0dIOvducp7ujHTqj66cQ3X,237248,4,78,5 Seconds of Summer,boy_band dance_pop pop post-teen_pop,65,Amnesia,2014-06-27
0.781,0.495,1,-7.449,1,0.0432,0.0957,0,0.0778,0.195,95.466,audio_features,0SqUFLaRXwufRUsJ0t4dXB,spotify:track:0SqUFLaRXwufRUsJ0t4dXB,https://api.spotify.com/v1/tracks/0SqUFLaRXwufRUsJ0t4dXB,https://api.spotify.com/v1/audio-analysis/0SqUFLaRXwufRUsJ0t4dXB,202213,4,73,T.I.,atl_hip_hop dance_pop dirty_south_rap gangster_rap hip_hop pop_rap rap southern_hip_hop trap,54,No Mediocre (feat. Iggy Azalea),2014-10-17
