danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,release_date,popularity,artist
0.42,0.787,8,-4.467,1,0.294,0.0104,0,0.198,0.38,97.967,audio_features,4faiJXyBflUVVOOE9fxbeg,spotify:track:4faiJXyBflUVVOOE9fxbeg,https://api.spotify.com/v1/tracks/4faiJXyBflUVVOOE9fxbeg,https://api.spotify.com/v1/audio-analysis/4faiJXyBflUVVOOE9fxbeg,178808,4,Tie Me Down (feat. Ray J),2009-09-15,54,New Boyz
0.424,0.52,11,-10.231,1,0.343,0.00204,0.00413,0.411,0.184,189.629,audio_features,3bGxiCPouq52ZtI8ybMCX5,spotify:track:3bGxiCPouq52ZtI8ybMCX5,https://api.spotify.com/v1/tracks/3bGxiCPouq52ZtI8ybMCX5,https://api.spotify.com/v1/audio-analysis/3bGxiCPouq52ZtI8ybMCX5,245253,4,Your Love,2010-01-01,0,Nicki Minaj
0.66,0.701,10,-4.649,0,0.0405,0.00112,0.00016,0.0871,0.436,96.002,audio_features,68LNIOMjcliUHjW0turxcP,spotify:track:68LNIOMjcliUHjW0turxcP,https://api.spotify.com/v1/tracks/68LNIOMjcliUHjW0turxcP,https://api.spotify.com/v1/audio-analysis/68LNIOMjcliUHjW0turxcP,202733,4,Party In The U.S.A.,2019-11-01,53,Miley Cyrus
0.692,0.736,1,-5.109,1,0.11,0.0324,0,0.0787,0.217,73.987,audio_features,6wN4nT2qy3MQc098yL3Eu9,spotify:track:6wN4nT2qy3MQc098yL3Eu9,https://api.spotify.com/v1/tracks/6wN4nT2qy3MQc098yL3Eu9,https://api.spotify.com/v1/audio-analysis/6wN4nT2qy3MQc098yL3Eu9,276560,4,Deuces (feat. Tyga & Kevin McCall),2011-03-22,68,Chris Brown
0.697,0.709,5,-1.917,0,0.0455,0.0452,0,0.138,0.787,134.91,audio_features,6pymOcrCnMuCWdgGVTvUgP,spotify:track:6pymOcrCnMuCWdgGVTvUgP,https://api.spotify.com/v1/tracks/6pymOcrCnMuCWdgGVTvUgP,https://api.spotify.com/v1/audio-analysis/6pymOcrCnMuCWdgGVTvUgP,213173,4,3,2009-11-09,61,Britney Spears
0.599,0.624,8,-3.631,1,0.0343,0.385,0,0.125,0.539,90.034,audio_features,45EDI3rk0f4cAMt9f8b56R,spotify:track:45EDI3rk0f4cAMt9f8b56R,https://api.spotify.com/v1/tracks/45EDI3rk0f4cAMt9f8b56R,https://api.spotify.com/v1/audio-analysis/45EDI3rk0f4cAMt9f8b56R,226533,4,Impossible,2010-01-01,2,Shontelle
0.471,0.918,5,-1.422,0,0.349,0.254,0,0.201,0.552,108.397,audio_features,3qjKqmA2YeH0a8DRoKj8iy,spotify:track:3qjKqmA2YeH0a8DRoKj8iy,https://api.spotify.com/v1/tracks/3qjKqmA2YeH0a8DRoKj8iy,https://api.spotify.com/v1/audio-analysis/3qjKqmA2YeH0a8DRoKj8iy,357920,5,Forever,2009-01-01,36,Drake
0.521,0.702,0,-5.189,1,0.0331,0.189,0,0.0962,0.25,127.976,audio_features,1MaqkdFNIKPdpQGDzme5ss,spotify:track:1MaqkdFNIKPdpQGDzme5ss,https://api.spotify.com/v1/tracks/1MaqkdFNIKPdpQGDzme5ss,https://api.spotify.com/v1/audio-analysis/1MaqkdFNIKPdpQGDzme5ss,242840,4,Two Is Better Than One (feat. Taylor Swift),2009-09-07,66,Boys Like Girls
0.682,0.889,0,-4.166,1,0.0804,0.00564,0,0.36,0.827,138.021,audio_features,17tDv8WA8IhqE8qzuQn707,spotify:track:17tDv8WA8IhqE8qzuQn707,https://api.spotify.com/v1/tracks/17tDv8WA8IhqE8qzuQn707,https://api.spotify.com/v1/audio-analysis/17tDv8WA8IhqE8qzuQn707,192440,4,My First Kiss (feat. Ke$ha),2010-06-25,61,3OH!3
0.209,0.872,9,-2.996,1,0.0757,0.217,0,0.0768,0.294,78.139,audio_features,4fq2YUONcgrCJ2SPndSeKC,spotify:track:4fq2YUONcgrCJ2SPndSeKC,https://api.spotify.com/v1/tracks/4fq2YUONcgrCJ2SPndSeKC,https://api.spotify.com/v1/audio-analysis/4fq2YUONcgrCJ2SPndSeKC,281560,4,Already Gone,2009-03-06,57,Kelly Clarkson
0.715,0.907,7,-6.025,0,0.0993,0.0172,0.0000839,0.426,0.841,124.992,audio_features,5K5LbSTVuKKe1KGMNfBgIW,spotify:track:5K5LbSTVuKKe1KGMNfBgIW,https://api.spotify.com/v1/tracks/5K5LbSTVuKKe1KGMNfBgIW,https://api.spotify.com/v1/audio-analysis/5K5LbSTVuKKe1KGMNfBgIW,268840,4,Rock That Body,2009-01-01,0,Black Eyed Peas
0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.115,0.376,148.021,audio_features,1NhPKVLsHhFUHIOZ32QnS2,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2,224693,4,Secrets,2009-01-01,76,OneRepublic
0.605,0.902,10,-5.406,0,0.0511,0.0185,0.00000101,0.0534,0.875,132.612,audio_features,1YaVmBh7EAeR54FIjuFcb5,spotify:track:1YaVmBh7EAeR54FIjuFcb5,https://api.spotify.com/v1/tracks/1YaVmBh7EAeR54FIjuFcb5,https://api.spotify.com/v1/audio-analysis/1YaVmBh7EAeR54FIjuFcb5,202587,4,Naturally,2009-01-01,65,Selena Gomez & The Scene
0.596,0.505,7,-7.892,1,0.0619,0.732,0.0000197,0.106,0.335,86.097,audio_features,4JOP8ELK6AaeySe7sKe996,spotify:track:4JOP8ELK6AaeySe7sKe996,https://api.spotify.com/v1/tracks/4JOP8ELK6AaeySe7sKe996,https://api.spotify.com/v1/audio-analysis/4JOP8ELK6AaeySe7sKe996,249240,4,Un-thinkable (I'm Ready),2009-12-15,65,Alicia Keys
0.545,0.781,10,-3.616,1,0.185,0.0139,0,0.161,0.277,150.097,audio_features,4TMWmQem0lF0xdwwoEor9M,spotify:track:4TMWmQem0lF0xdwwoEor9M,https://api.spotify.com/v1/tracks/4TMWmQem0lF0xdwwoEor9M,https://api.spotify.com/v1/audio-analysis/4TMWmQem0lF0xdwwoEor9M,232507,4,All I Do Is Win,2010-02-09,0,DJ Khaled
0.58,0.954,7,-2.389,1,0.15,0.0536,0,0.353,0.577,120.542,audio_features,7s1SC0ymhSFkYtigMXu9Pe,spotify:track:7s1SC0ymhSFkYtigMXu9Pe,https://api.spotify.com/v1/tracks/7s1SC0ymhSFkYtigMXu9Pe,https://api.spotify.com/v1/audio-analysis/7s1SC0ymhSFkYtigMXu9Pe,289973,5,I Made It (Cash Money Heroes),2010-01-01,29,Kevin Rudolf
0.702,0.795,1,-4.764,1,0.0568,0.329,0,0.0505,0.836,83.961,audio_features,0JcKdUGNR7zI4jJDLyYXbi,spotify:track:0JcKdUGNR7zI4jJDLyYXbi,https://api.spotify.com/v1/tracks/0JcKdUGNR7zI4jJDLyYXbi,https://api.spotify.com/v1/audio-analysis/0JcKdUGNR7zI4jJDLyYXbi,247587,4,Stuck Like Glue,2010-01-01,65,Sugarland
0.402,0.741,11,-3.822,1,0.0411,0.000299,0,0.203,0.356,127.835,audio_features,1kLYMOFEzQX9PgdKB7VkSL,spotify:track:1kLYMOFEzQX9PgdKB7VkSL,https://api.spotify.com/v1/tracks/1kLYMOFEzQX9PgdKB7VkSL,https://api.spotify.com/v1/audio-analysis/1kLYMOFEzQX9PgdKB7VkSL,256293,5,Hey Daddy (Daddy's Home) (feat. Plies),2009-12-08,51,Usher
0.626,0.52,9,-8.077,0,0.0892,0.175,0,0.13,0.257,77.468,audio_features,6IUiqtI8tE49sqGbmtrNd8,spotify:track:6IUiqtI8tE49sqGbmtrNd8,https://api.spotify.com/v1/tracks/6IUiqtI8tE49sqGbmtrNd8,https://api.spotify.com/v1/audio-analysis/6IUiqtI8tE49sqGbmtrNd8,281293,4,There Goes My Baby,2010-03-30,58,Usher
0.491,0.703,7,-4.5,1,0.0319,0.0307,0.00000572,0.167,0.344,157.988,audio_features,4pFvEWbjBpPUdYRQly0THs,spotify:track:4pFvEWbjBpPUdYRQly0THs,https://api.spotify.com/v1/tracks/4pFvEWbjBpPUdYRQly0THs,https://api.spotify.com/v1/audio-analysis/4pFvEWbjBpPUdYRQly0THs,242480,4,Today Was A Fairytale,2011-02-15,51,Taylor Swift
0.555,0.713,11,-4.549,1,0.0911,0.0845,0,0.712,0.725,79.934,audio_features,7qje9qxLncMESiPeI27SAn,spotify:track:7qje9qxLncMESiPeI27SAn,https://api.spotify.com/v1/tracks/7qje9qxLncMESiPeI27SAn,https://api.spotify.com/v1/audio-analysis/7qje9qxLncMESiPeI27SAn,240920,4,Say Something (Featuring Drake),2009-01-01,62,Timbaland
0.694,0.825,1,-5.986,1,0.111,0.0895,0.0000186,0.0618,0.788,121.949,audio_features,3WFswNYDLfjj9Cg0Y1sNyW,spotify:track:3WFswNYDLfjj9Cg0Y1sNyW,https://api.spotify.com/v1/tracks/3WFswNYDLfjj9Cg0Y1sNyW,https://api.spotify.com/v1/audio-analysis/3WFswNYDLfjj9Cg0Y1sNyW,208067,4,Sweet Dreams,2008-11-17,37,Beyoncé
0.272,0.735,0,-5.416,1,0.0459,0.00533,0.000648,0.122,0.158,137.173,audio_features,3d8XPKVjyEMD57KoqfKRUu,spotify:track:3d8XPKVjyEMD57KoqfKRUu,https://api.spotify.com/v1/tracks/3d8XPKVjyEMD57KoqfKRUu,https://api.spotify.com/v1/audio-analysis/3d8XPKVjyEMD57KoqfKRUu,231800,4,Use Somebody,2009-02-26,35,Kings of Leon
0.476,0.84,2,-2.259,1,0.058,0.11,0,0.046,0.648,156.254,audio_features,1Fo2N5iXRi37maMboaig7O,spotify:track:1Fo2N5iXRi37maMboaig7O,https://api.spotify.com/v1/tracks/1Fo2N5iXRi37maMboaig7O,https://api.spotify.com/v1/audio-analysis/1Fo2N5iXRi37maMboaig7O,177253,4,Undo It,2009,60,Carrie Underwood
0.718,0.588,1,-4.192,1,0.0318,0.0525,0,0.0991,0.812,121.22,audio_features,75vEuMA15pb8JmgrGugHEs,spotify:track:75vEuMA15pb8JmgrGugHEs,https://api.spotify.com/v1/tracks/75vEuMA15pb8JmgrGugHEs,https://api.spotify.com/v1/audio-analysis/75vEuMA15pb8JmgrGugHEs,202627,4,Eenie Meenie,2010-01-01,0,Justin Bieber
0.376,0.841,3,-4.348,0,0.356,0.0435,0,0.578,0.463,76.052,audio_features,1kMuU3TNQvHbqvXCWBodmP,spotify:track:1kMuU3TNQvHbqvXCWBodmP,https://api.spotify.com/v1/tracks/1kMuU3TNQvHbqvXCWBodmP,https://api.spotify.com/v1/audio-analysis/1kMuU3TNQvHbqvXCWBodmP,271947,4,Right Above It,2010-01-01,69,Lil Wayne
0.525,0.3,5,-8.005,1,0.0286,0.578,0.0000083,0.116,0.206,80.993,audio_features,02eD9ymfJOJOhM97HYp5R9,spotify:track:02eD9ymfJOJOhM97HYp5R9,https://api.spotify.com/v1/tracks/02eD9ymfJOJOhM97HYp5R9,https://api.spotify.com/v1/audio-analysis/02eD9ymfJOJOhM97HYp5R9,236627,4,The House That Built Me,2009-09-24,67,Miranda Lambert
0.606,0.497,4,-6.611,1,0.0277,0.348,0,0.275,0.362,130.739,audio_features,4u26EevCNXMhlvE1xFBJwX,spotify:track:4u26EevCNXMhlvE1xFBJwX,https://api.spotify.com/v1/tracks/4u26EevCNXMhlvE1xFBJwX,https://api.spotify.com/v1/audio-analysis/4u26EevCNXMhlvE1xFBJwX,222773,4,If I Die Young,2010-01-01,68,The Band Perry
0.452,0.563,4,-6.607,1,0.0272,0.144,0,0.143,0.209,137.715,audio_features,5hYglDw2PSWoNKNF5AtZ9n,spotify:track:5hYglDw2PSWoNKNF5AtZ9n,https://api.spotify.com/v1/tracks/5hYglDw2PSWoNKNF5AtZ9n,https://api.spotify.com/v1/audio-analysis/5hYglDw2PSWoNKNF5AtZ9n,267653,3,The Only Exception,2010-03-01,11,Paramore
0.588,0.684,1,-5.154,1,0.0288,0.508,0,0.141,0.121,85.997,audio_features,4xInIiKipU1mtUogJ3ZdYr,spotify:track:4xInIiKipU1mtUogJ3ZdYr,https://api.spotify.com/v1/tracks/4xInIiKipU1mtUogJ3ZdYr,https://api.spotify.com/v1/audio-analysis/4xInIiKipU1mtUogJ3ZdYr,224867,4,American Honey,2010-01-01,65,Lady A
0.619,0.68,1,-7.492,1,0.049,0.188,0,0.0655,0.771,119.009,audio_features,6VWRB1V6DPTbZfQE4CZgGk,spotify:track:6VWRB1V6DPTbZfQE4CZgGk,https://api.spotify.com/v1/tracks/6VWRB1V6DPTbZfQE4CZgGk,https://api.spotify.com/v1/audio-analysis/6VWRB1V6DPTbZfQE4CZgGk,208267,4,King of Anything - Radio Mix,2011-10-07,2,Sara Bareilles
0.434,0.764,5,-3.45,1,0.0299,0.0534,0,0.437,0.309,51.316,audio_features,4gWTBq5Jftq5CEKYpLXD8R,spotify:track:4gWTBq5Jftq5CEKYpLXD8R,https://api.spotify.com/v1/tracks/4gWTBq5Jftq5CEKYpLXD8R,https://api.spotify.com/v1/audio-analysis/4gWTBq5Jftq5CEKYpLXD8R,206413,4,Life After You,2009-07-14,56,Daughtry
0.552,0.832,4,-3.579,1,0.0311,0.191,0,0.38,0.599,141.065,audio_features,13Rnkx5LTducp055zaD342,spotify:track:13Rnkx5LTducp055zaD342,https://api.spotify.com/v1/tracks/13Rnkx5LTducp055zaD342,https://api.spotify.com/v1/audio-analysis/13Rnkx5LTducp055zaD342,201933,4,Smile,2009-07-28,11,Uncle Kracker
0.846,0.438,11,-4.981,1,0.141,0.2,0.0000943,0.0939,0.512,85.013,audio_features,61LtVmmkGr8P9I2tSPvdpf,spotify:track:61LtVmmkGr8P9I2tSPvdpf,https://api.spotify.com/v1/tracks/61LtVmmkGr8P9I2tSPvdpf,https://api.spotify.com/v1/audio-analysis/61LtVmmkGr8P9I2tSPvdpf,237480,4,Teach Me How to Dougie,2011-07-12,67,Cali Swag District
0.496,0.821,5,-5.155,1,0.112,0.158,0.246,0.13,0.549,110.977,audio_features,1yK9LISg5uBOOW5bT2Wm0i,spotify:track:1yK9LISg5uBOOW5bT2Wm0i,https://api.spotify.com/v1/tracks/1yK9LISg5uBOOW5bT2Wm0i,https://api.spotify.com/v1/audio-analysis/1yK9LISg5uBOOW5bT2Wm0i,249013,5,Try Sleeping with a Broken Heart,2009-12-15,60,Alicia Keys
0.879,0.567,7,-6.509,1,0.0588,0.186,0,0.622,0.948,112.473,audio_features,5UzU0qw21okODBNUnxptVo,spotify:track:5UzU0qw21okODBNUnxptVo,https://api.spotify.com/v1/tracks/5UzU0qw21okODBNUnxptVo,https://api.spotify.com/v1/audio-analysis/5UzU0qw21okODBNUnxptVo,193733,4,"Lover, Lover",2010-07-13,62,Jerrod Niemann
0.729,0.756,8,-5.119,1,0.0294,0.131,0,0.0527,0.522,104.945,audio_features,1CkvWZme3pRgbzaxZnTl5X,spotify:track:1CkvWZme3pRgbzaxZnTl5X,https://api.spotify.com/v1/tracks/1CkvWZme3pRgbzaxZnTl5X,https://api.spotify.com/v1/audio-analysis/1CkvWZme3pRgbzaxZnTl5X,228293,4,Rolling in the Deep,2011-01-19,0,Adele
0.75,0.727,5,-4.21,0,0.142,0.0189,0,0.266,0.359,129.993,audio_features,0IkKz2J93C94Ei4BvDop7P,spotify:track:0IkKz2J93C94Ei4BvDop7P,https://api.spotify.com/v1/tracks/0IkKz2J93C94Ei4BvDop7P,https://api.spotify.com/v1/audio-analysis/0IkKz2J93C94Ei4BvDop7P,262173,4,Party Rock Anthem,2011-01-01,69,LMFAO
0.638,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.649,124.072,audio_features,4lCv7b86sLynZbXhfScfm2,spotify:track:4lCv7b86sLynZbXhfScfm2,https://api.spotify.com/v1/tracks/4lCv7b86sLynZbXhfScfm2,https://api.spotify.com/v1/audio-analysis/4lCv7b86sLynZbXhfScfm2,227880,4,Firework,2012-03-12,71,Katy Perry
0.62,0.869,1,-5.252,1,0.175,0.0181,0,0.369,0.76,151.684,audio_features,36ux3YuUsGTWPT8fXclS45,spotify:track:36ux3YuUsGTWPT8fXclS45,https://api.spotify.com/v1/tracks/36ux3YuUsGTWPT8fXclS45,https://api.spotify.com/v1/audio-analysis/36ux3YuUsGTWPT8fXclS45,229573,4,E.T.,2012-03-12,67,Katy Perry
0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,audio_features,4QNpBfC0zvjKqPJcyqBy9W,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",2011-06-17,81,Pitbull
0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,audio_features,2tJulUYLDKOg9XrtVkMgcJ,spotify:track:2tJulUYLDKOg9XrtVkMgcJ,https://api.spotify.com/v1/tracks/2tJulUYLDKOg9XrtVkMgcJ,https://api.spotify.com/v1/audio-analysis/2tJulUYLDKOg9XrtVkMgcJ,222091,4,Grenade,2010-10-05,77,Bruno Mars
0.696,0.875,0,-3.682,1,0.0649,0.134,0,0.159,0.772,127.39,audio_features,7AqISujIaWcY3h5zrOqt5v,spotify:track:7AqISujIaWcY3h5zrOqt5v,https://api.spotify.com/v1/tracks/7AqISujIaWcY3h5zrOqt5v,https://api.spotify.com/v1/audio-analysis/7AqISujIaWcY3h5zrOqt5v,222733,4,Forget You,2010-11-09,64,CeeLo Green
0.766,0.739,11,-7.49,1,0.228,0.0584,0.0121,0.405,0.583,126.987,audio_features,0tUVnDB0pM7xYGGgIKnyVf,spotify:track:0tUVnDB0pM7xYGGgIKnyVf,https://api.spotify.com/v1/tracks/0tUVnDB0pM7xYGGgIKnyVf,https://api.spotify.com/v1/audio-analysis/0tUVnDB0pM7xYGGgIKnyVf,201253,4,Super Bass,2010-11-22,51,Nicki Minaj
0.722,0.758,11,-4.477,0,0.0471,0.0111,0,0.308,0.62,128.047,audio_features,7LcfRTgAVTs5pQGEQgUEzN,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,201160,4,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",2010,71,Maroon 5
0.659,0.628,0,-8.685,0,0.179,0.186,0,0.105,0.262,94.05,audio_features,3JA9Jsuxr4xgHXEawAdCp4,spotify:track:3JA9Jsuxr4xgHXEawAdCp4,https://api.spotify.com/v1/tracks/3JA9Jsuxr4xgHXEawAdCp4,https://api.spotify.com/v1/audio-analysis/3JA9Jsuxr4xgHXEawAdCp4,219427,4,Just Can’t Get Enough,2010-01-01,76,Black Eyed Peas
0.73,0.777,3,-5.199,0,0.0479,0.108,0.000467,0.069,0.591,130,audio_features,3STTVKfJGTdhbg5aLppEzX,spotify:track:3STTVKfJGTdhbg5aLppEzX,https://api.spotify.com/v1/tracks/3STTVKfJGTdhbg5aLppEzX,https://api.spotify.com/v1/audio-analysis/3STTVKfJGTdhbg5aLppEzX,284867,4,On The Floor,2011-01-01,52,Jennifer Lopez
0.766,0.682,1,-5.02,1,0.0419,0.0113,0.00016,0.104,0.833,127.966,audio_features,2u02eLj96Atd6TBxkH9YvN,spotify:track:2u02eLj96Atd6TBxkH9YvN,https://api.spotify.com/v1/tracks/2u02eLj96Atd6TBxkH9YvN,https://api.spotify.com/v1/audio-analysis/2u02eLj96Atd6TBxkH9YvN,243533,4,S&M,2010-11-15,57,Rihanna
0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,audio_features,7w87IxuO7BDcJ3YUqCyMTT,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,239600,4,Pumped Up Kicks,2011-05-23,83,Foster The People
0.649,0.815,3,-3.796,0,0.0415,0.00125,0.0000431,0.671,0.765,126.03,audio_features,455AfCsOhhLPRc68sE01D8,spotify:track:455AfCsOhhLPRc68sE01D8,https://api.spotify.com/v1/tracks/455AfCsOhhLPRc68sE01D8,https://api.spotify.com/v1/audio-analysis/455AfCsOhhLPRc68sE01D8,230747,4,Last Friday Night (T.G.I.F.),2012-03-12,75,Katy Perry
0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,audio_features,7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,220734,4,Just the Way You Are,2010-10-05,82,Bruno Mars
0.666,0.877,0,-4.657,0,0.0446,0.0277,0.0000115,0.142,0.272,125.989,audio_features,3rDFqo8yv93PtTmdOYOPzX,spotify:track:3rDFqo8yv93PtTmdOYOPzX,https://api.spotify.com/v1/tracks/3rDFqo8yv93PtTmdOYOPzX,https://api.spotify.com/v1/audio-analysis/3rDFqo8yv93PtTmdOYOPzX,231653,4,Tonight (I'm Fuckin' You),2010-01-01,58,Enrique Iglesias
0.697,0.723,7,-4.932,1,0.0796,0.00507,0,0.0284,0.648,122.014,audio_features,4zzL7ATa95g88MwzuQ1v8G,spotify:track:4zzL7ATa95g88MwzuQ1v8G,https://api.spotify.com/v1/tracks/4zzL7ATa95g88MwzuQ1v8G,https://api.spotify.com/v1/audio-analysis/4zzL7ATa95g88MwzuQ1v8G,203400,4,Raise Your Glass,2010-10-06,0,P!nk
0.587,0.828,11,-5.108,1,0.161,0.00327,0,0.331,0.494,123.907,audio_features,6r2BECwMgEoRb5yLfp0Hca,spotify:track:6r2BECwMgEoRb5yLfp0Hca,https://api.spotify.com/v1/tracks/6r2BECwMgEoRb5yLfp0Hca,https://api.spotify.com/v1/audio-analysis/6r2BECwMgEoRb5yLfp0Hca,260253,4,Born This Way,2011-01-01,69,Lady Gaga
0.561,0.653,7,-4.918,1,0.0349,0.0418,0,0.347,0.496,91.961,audio_features,3ueoTboomKEQpI3r9z47Kg,spotify:track:3ueoTboomKEQpI3r9z47Kg,https://api.spotify.com/v1/tracks/3ueoTboomKEQpI3r9z47Kg,https://api.spotify.com/v1/audio-analysis/3ueoTboomKEQpI3r9z47Kg,213720,4,F**kin' Perfect - Radio Edit,2010-12-15,66,P!nk
0.695,0.782,2,-2.967,1,0.0629,0.223,0,0.0773,0.595,99.992,audio_features,1pYKzfOlpHWtVUiEIu4Vn7,spotify:track:1pYKzfOlpHWtVUiEIu4Vn7,https://api.spotify.com/v1/tracks/1pYKzfOlpHWtVUiEIu4Vn7,https://api.spotify.com/v1/audio-analysis/1pYKzfOlpHWtVUiEIu4Vn7,263173,4,What's My Name?,2010-11-15,50,Rihanna
0.767,0.677,11,-6.128,0,0.184,0.0339,0.00000551,0.144,0.538,146.155,audio_features,3hsmbFKT5Cujb5GQjqEU39,spotify:track:3hsmbFKT5Cujb5GQjqEU39,https://api.spotify.com/v1/tracks/3hsmbFKT5Cujb5GQjqEU39,https://api.spotify.com/v1/audio-analysis/3hsmbFKT5Cujb5GQjqEU39,222587,4,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),2011-03-22,70,Chris Brown
0.7,0.598,2,-7.783,1,0.114,0.0369,0,0.111,0.594,160.041,audio_features,0x3TibRgnSqzkcwrqBd4iX,spotify:track:0x3TibRgnSqzkcwrqBd4iX,https://api.spotify.com/v1/tracks/0x3TibRgnSqzkcwrqBd4iX,https://api.spotify.com/v1/audio-analysis/0x3TibRgnSqzkcwrqBd4iX,228453,4,Down On Me,2010-01-01,72,Jeremih
0.644,0.661,11,-6.093,1,0.0418,0.000177,0.00000514,0.108,0.272,154.001,audio_features,4aX4Oycsk1fhHIee1zqsDe,spotify:track:4aX4Oycsk1fhHIee1zqsDe,https://api.spotify.com/v1/tracks/4aX4Oycsk1fhHIee1zqsDe,https://api.spotify.com/v1/audio-analysis/4aX4Oycsk1fhHIee1zqsDe,240307,4,How To Love,2011-01-01,0,Lil Wayne
0.559,0.33,9,-8.251,1,0.0285,0.892,0,0.0975,0.285,135.109,audio_features,4kflIGfjdZJW4ot2ioixTB,spotify:track:4kflIGfjdZJW4ot2ioixTB,https://api.spotify.com/v1/tracks/4kflIGfjdZJW4ot2ioixTB,https://api.spotify.com/v1/audio-analysis/4kflIGfjdZJW4ot2ioixTB,285040,4,Someone Like You,2011-01-19,1,Adele
0.643,0.629,6,-11.008,1,0.053,0.103,0,0.107,0.652,94.968,audio_features,5MDMFoTpN4ZIDUjNRt3AoN,spotify:track:5MDMFoTpN4ZIDUjNRt3AoN,https://api.spotify.com/v1/tracks/5MDMFoTpN4ZIDUjNRt3AoN,https://api.spotify.com/v1/audio-analysis/5MDMFoTpN4ZIDUjNRt3AoN,253080,4,Good Life,2009-11-17,40,OneRepublic
0.794,0.711,8,-5.124,0,0.0699,0.3,0,0.0955,0.955,174.915,audio_features,1ExfPZEiahqhLyajhybFeS,spotify:track:1ExfPZEiahqhLyajhybFeS,https://api.spotify.com/v1/tracks/1ExfPZEiahqhLyajhybFeS,https://api.spotify.com/v1/audio-analysis/1ExfPZEiahqhLyajhybFeS,189109,4,The Lazy Song,2010-10-05,72,Bruno Mars
0.693,0.705,8,-5.747,1,0.0665,0.0228,0,0.202,0.45,131.951,audio_features,38iU2jg98IZZEIJPrP7aWD,spotify:track:38iU2jg98IZZEIJPrP7aWD,https://api.spotify.com/v1/tracks/38iU2jg98IZZEIJPrP7aWD,https://api.spotify.com/v1/audio-analysis/38iU2jg98IZZEIJPrP7aWD,237947,4,Till the World Ends,2011-03-28,65,Britney Spears
0.625,0.856,7,-4.872,1,0.121,0.0388,0,0.163,0.577,143.116,audio_features,3RuyJMim9bt3uhbAPd38xJ,spotify:track:3RuyJMim9bt3uhbAPd38xJ,https://api.spotify.com/v1/tracks/3RuyJMim9bt3uhbAPd38xJ,https://api.spotify.com/v1/audio-analysis/3RuyJMim9bt3uhbAPd38xJ,236667,4,The Show Goes On,2011-03-07,45,Lupe Fiasco
0.581,0.772,9,-6.544,1,0.0401,0.000343,0.0191,0.11,0.361,127.952,audio_features,0JNdS1n0ifOP25XvhwAMgM,spotify:track:0JNdS1n0ifOP25XvhwAMgM,https://api.spotify.com/v1/tracks/0JNdS1n0ifOP25XvhwAMgM,https://api.spotify.com/v1/audio-analysis/0JNdS1n0ifOP25XvhwAMgM,320587,4,The Edge Of Glory,2011-01-01,64,Lady Gaga
0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,audio_features,3LUWWox8YYykohBbHUrrxd,spotify:track:3LUWWox8YYykohBbHUrrxd,https://api.spotify.com/v1/tracks/3LUWWox8YYykohBbHUrrxd,https://api.spotify.com/v1/audio-analysis/3LUWWox8YYykohBbHUrrxd,204760,4,We R Who We R,2010-11-19,71,Kesha
0.685,0.832,2,-4.548,0,0.0595,0.0619,0,0.273,0.574,164.07,audio_features,3VP78k3jzm0Q5OM08E383k,spotify:track:3VP78k3jzm0Q5OM08E383k,https://api.spotify.com/v1/tracks/3VP78k3jzm0Q5OM08E383k,https://api.spotify.com/v1/audio-analysis/3VP78k3jzm0Q5OM08E383k,217667,4,Black and Yellow,2011-03-29,44,Wiz Khalifa
